,material_id,band_gap,workfunction,cif
1650,C2O2Zr3-23672dbca7d0,0.38174014522972644,5.432554827213844,"# generated using pymatgen
data_Zr3(CO)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.29641504
_cell_length_b   3.29641504
_cell_length_c   22.40009248
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Zr3(CO)2
_chemical_formula_sum   'Zr3 C2 O2'
_cell_volume   210.79689892
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zr  Zr0  1  -0.00000000  0.00000000  0.50000000  1
  Zr  Zr1  1  0.50000000  0.28867513  0.62458219  1
  Zr  Zr2  1  0.50000000  0.28867513  0.37541781  1
  C  C3  1  0.00000000  0.57735027  0.56290458  1
  C  C4  1  0.00000000  0.57735027  0.43709542  1
  O  O5  1  -0.00000000  0.00000000  0.66583433  1
  O  O6  1  0.00000000  -0.00000000  0.33416567  1
"
1651,N2O2Nb3-e7eef1736ffe,0.0,5.4332901978745145,"# generated using pymatgen
data_Nb3(NO)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.06449485
_cell_length_b   3.06449485
_cell_length_c   22.46889327
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Nb3(NO)2
_chemical_formula_sum   'Nb3 N2 O2'
_cell_volume   182.73852105
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  1  0.00000000  0.00000000  0.50000038  1
  Nb  Nb1  1  0.50000000  0.28867513  0.61751529  1
  Nb  Nb2  1  0.50000000  0.28867513  0.38248391  1
  N  N3  1  0.00000000  0.57735027  0.55910099  1
  N  N4  1  0.00000000  0.57735027  0.44089789  1
  O  O5  1  0.00000000  0.00000000  0.66525988  1
  O  O6  1  0.00000000  0.00000000  0.33474086  1
"
1652,H2O2C3Ti4-ec020ed8f687,0.0,1.9118519953125057,"# generated using pymatgen
data_Ti4H2C3O2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.09114036
_cell_length_b   3.09114036
_cell_length_c   26.64732022
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ti4H2C3O2
_chemical_formula_sum   'Ti4 H2 C3 O2'
_cell_volume   220.50661613
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.00000000  0.57735027  0.45524322  1
  Ti  Ti1  1  0.50000000  0.28867513  0.54496057  1
  Ti  Ti2  1  -0.00000000  0.00000000  0.36520892  1
  Ti  Ti3  1  0.00000000  -0.00000000  0.63498936  1
  C  C4  1  -0.00000000  -0.00000000  0.50010648  1
  C  C5  1  0.50000000  0.28867513  0.40521423  1
  C  C6  1  0.00000000  0.57735027  0.59498729  1
  O  O7  1  0.50000000  0.28867513  0.68306693  1
  O  O8  1  0.00000000  0.57735027  0.31712656  1
  H  H9  1  0.50000000  0.28867513  0.71956362  1
  H  H10  1  0.00000000  0.57735027  0.28062953  1
"
1653,H2O2N3Y4-f6105836b95f,0.0,2.027842007222494,"# generated using pymatgen
data_Y4H2N3O2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.48032313
_cell_length_b   3.48032313
_cell_length_c   27.73633568
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Y4H2N3O2
_chemical_formula_sum   'Y4 H2 N3 O2'
_cell_volume   290.95032878
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.00000000  0.57735027  0.45085388  1
  Y  Y1  1  0.50000000  0.28867513  0.54915540  1
  Y  Y2  1  0.00000000  0.00000000  0.35098858  1
  Y  Y3  1  0.00000000  0.00000000  0.64902787  1
  N  N4  1  0.00000000  0.00000000  0.50000428  1
  N  N5  1  0.50000000  0.28867513  0.39498331  1
  N  N6  1  0.00000000  0.57735027  0.60503055  1
  O  O7  1  0.50000000  0.28867513  0.69602682  1
  O  O8  1  0.00000000  0.57735027  0.30399876  1
  H  H9  1  0.50000000  0.28867513  0.73109246  1
  H  H10  1  0.00000000  0.57735027  0.26893414  1
"
1654,C2Y3-9644e139e5a5,0.0,3.520095170611408,"# generated using pymatgen
data_Y3C2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.61478986
_cell_length_b   3.61478986
_cell_length_c   20.46696181
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Y3C2
_chemical_formula_sum   'Y3 C2'
_cell_volume   231.60616777
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.00000000  -0.00000000  0.50000008  1
  Y  Y1  1  0.50000000  0.28867513  0.63388020  1
  Y  Y2  1  0.50000000  0.28867513  0.36612030  1
  C  C3  1  0.00000000  0.57735027  0.57986481  1
  C  C4  1  0.00000000  0.57735027  0.42013531  1
"
1655,Sb2Se3-d07765390360,0.421131925401653,5.272101019752911,"# generated using pymatgen
data_Sb2Se3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.06165519
_cell_length_b   4.06165519
_cell_length_c   22.16298428
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.98139550
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sb2Se3
_chemical_formula_sum   'Sb2 Se3'
_cell_volume   316.69875808
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sb  Sb0  1  -0.09353893  0.74614386  0.58567842  1
  Se  Se1  1  -0.09290203  0.74578634  0.34432154  1
  Sb  Sb2  1  -0.09438044  0.16834529  0.41432095  1
  Se  Se3  1  -0.09330349  0.16874579  0.65567767  1
  Se  Se4  1  0.40684831  0.45727400  0.50000081  1
"
1656,F2N3Hf4-0d67d0a8298c,0.0,3.197498319014036,"# generated using pymatgen
data_Hf4N3F2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.22642230
_cell_length_b   3.22642230
_cell_length_c   25.31813442
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Hf4N3F2
_chemical_formula_sum   'Hf4 N3 F2'
_cell_volume   228.24682962
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.00000000  0.57735027  0.44682134  1
  Hf  Hf1  1  0.50000000  0.28867513  0.55301982  1
  Hf  Hf2  1  0.00000000  0.00000000  0.35020545  1
  Hf  Hf3  1  0.00000000  0.00000000  0.64963749  1
  N  N4  1  0.00000000  0.00000000  0.49992258  1
  N  N5  1  0.50000000  0.28867513  0.39557712  1
  N  N6  1  0.00000000  0.57735027  0.60426250  1
  F  F7  1  0.50000000  0.28867513  0.70364303  1
  F  F8  1  0.00000000  0.57735027  0.29620066  1
"
1657,O2C3Sc4-1f87e0474896,0.0,6.305918994589729,"# generated using pymatgen
data_Sc4C3O2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.27774418
_cell_length_b   3.27774418
_cell_length_c   25.02967261
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sc4C3O2
_chemical_formula_sum   'Sc4 C3 O2'
_cell_volume   232.88199319
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.00000000  0.57735027  0.44540961  1
  Sc  Sc1  1  0.50000000  0.28867513  0.55460743  1
  Sc  Sc2  1  -0.00000000  -0.00000000  0.32837631  1
  Sc  Sc3  1  -0.00000000  0.00000000  0.67163895  1
  C  C4  1  0.00000000  0.00000000  0.50000903  1
  C  C5  1  0.50000000  0.28867513  0.39485509  1
  C  C6  1  0.00000000  0.57735027  0.60516216  1
  O  O7  1  0.50000000  0.28867513  0.70055721  1
  O  O8  1  0.00000000  0.57735027  0.29945994  1
"
1658,O2N3V4-c1f583efb536,0.0,6.194619890895072,"# generated using pymatgen
data_V4N3O2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.92403645
_cell_length_b   2.92403645
_cell_length_c   24.07881674
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   V4N3O2
_chemical_formula_sum   'V4 N3 O2'
_cell_volume   178.29178719
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  -0.00000000  0.57735027  0.44960820  1
  V  V1  1  0.50000000  0.28867513  0.55038819  1
  V  V2  1  0.00000000  0.00000000  0.35056210  1
  V  V3  1  0.00000000  0.00000000  0.64942945  1
  N  N4  1  0.00000000  0.00000000  0.49999703  1
  N  N5  1  0.50000000  0.28867513  0.40120692  1
  N  N6  1  -0.00000000  0.57735027  0.59878810  1
  O  O7  1  0.50000000  0.28867513  0.68968372  1
  O  O8  1  -0.00000000  0.57735027  0.31030898  1
"
1659,C3Zr4-70f55c32aafd,0.0,3.9173925178337665,"# generated using pymatgen
data_Zr4C3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.34089380
_cell_length_b   3.34089380
_cell_length_c   22.83722570
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Zr4C3
_chemical_formula_sum   'Zr4 C3'
_cell_volume   220.74929093
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zr  Zr0  1  0.00000000  0.57735027  0.44322326  1
  Zr  Zr1  1  0.50000000  0.28867513  0.55677566  1
  Zr  Zr2  1  0.00000000  0.00000000  0.32913635  1
  Zr  Zr3  1  -0.00000000  -0.00000000  0.67086658  1
  C  C4  1  0.00000000  -0.00000000  0.50000094  1
  C  C5  1  0.50000000  0.28867513  0.37752910  1
  C  C6  1  0.00000000  0.57735027  0.62247296  1
"
1660,Ag2Cl2-be4990592165,2.000477899138317,5.717813918694951,"# generated using pymatgen
data_AgCl
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.47702754
_cell_length_b   4.47702754
_cell_length_c   18.49310750
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AgCl
_chemical_formula_sum   'Ag2 Cl2'
_cell_volume   370.67169710
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cl  Cl0  1  0.00000000  -0.00000000  0.57866703  1
  Cl  Cl1  1  0.50000000  0.50000000  0.42133299  1
  Ag  Ag2  1  0.50000000  0.00000000  0.50000000  1
  Ag  Ag3  1  0.00000000  0.50000000  0.50000000  1
"
1661,AlC-6069811f2ac3,0.0,4.995672711384052,"# generated using pymatgen
data_AlC
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.36453052
_cell_length_b   3.36453052
_cell_length_c   15.00000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.71359551
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlC
_chemical_formula_sum   'Al1 C1'
_cell_volume   147.47451965
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.50957491  0.27620018  0.50000000  1
  C  C1  1  0.00935390  0.56671108  0.50000000  1
"
1662,AsB-b6e76caa350b,0.7565029501554239,4.5355161304936935,"# generated using pymatgen
data_BAs
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.39075026
_cell_length_b   3.39075026
_cell_length_c   15.00000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BAs
_chemical_formula_sum   'B1 As1'
_cell_volume   149.35284443
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  B  B0  1  0.00000000  0.57735027  0.50000000  1
  As  As1  1  0.50000000  0.28867514  0.50000000  1
"
1663,Au2S2-81159d69dc44,0.0,6.095526108836156,"# generated using pymatgen
data_AuS
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.99751825
_cell_length_b   3.99751825
_cell_length_c   19.05562595
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AuS
_chemical_formula_sum   'Au2 S2'
_cell_volume   263.71495675
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Au  Au0  1  0.00003559  0.57982024  0.57882454  1
  S  S1  1  0.50004644  0.29234458  0.39358455  1
  S  S2  1  -0.00004658  0.00251867  0.60641545  1
  Au  Au3  1  -0.00003579  0.58107026  0.42118100  1
"
1664,Ba2I2-c9f5818e4801,0.0,2.429639455774625,"# generated using pymatgen
data_BaI
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.46299662
_cell_length_b   6.46299662
_cell_length_c   20.00631601
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaI
_chemical_formula_sum   'Ba2 I2'
_cell_volume   835.67032741
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  I  I0  1  0.00000000  0.00000000  0.56108111  1
  I  I1  1  0.50000000  0.50000000  0.43891250  1
  Ba  Ba2  1  0.50000000  0.00000000  0.49999265  1
  Ba  Ba3  1  0.00000000  0.50000000  0.49999265  1
"
1665,Bi2Se2-df95fe75e855,0.0,4.85730086274616,"# generated using pymatgen
data_BiSe
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.02465028
_cell_length_b   4.02465028
_cell_length_c   21.65513396
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BiSe
_chemical_formula_sum   'Bi2 Se2'
_cell_volume   303.77204317
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Bi  Bi0  1  0.50000000  0.28867513  0.42217633  1
  Bi  Bi1  1  0.50000000  0.28867513  0.57782368  1
  Se  Se2  1  -0.00000000  0.57735027  0.34631145  1
  Se  Se3  1  0.00000000  0.57735027  0.65368855  1
"
1666,Br2Fe2-1e1c5dbf8f16,0.0,4.620012629821682,"# generated using pymatgen
data_FeBr
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.55822452
_cell_length_b   3.55856909
_cell_length_c   18.85580293
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99679696
_symmetry_Int_Tables_number   1
_chemical_formula_structural   FeBr
_chemical_formula_sum   'Fe2 Br2'
_cell_volume   206.77518959
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Br  Br0  1  -0.00015488  0.00008600  0.37920585  1
  Br  Br1  1  0.00015524  0.57728269  0.62086270  1
  Fe  Fe2  1  0.00000439  -0.00000658  0.53952530  1
  Fe  Fe3  1  -0.00000380  0.57737513  0.46054310  1
"
1667,Br2Mo2-2e34adfd0c9c,0.0,4.410885520029552,"# generated using pymatgen
data_MoBr
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.29112571
_cell_length_b   3.29130360
_cell_length_c   18.85580293
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99821209
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MoBr
_chemical_formula_sum   'Mo2 Br2'
_cell_volume   176.88699445
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Br  Br0  1  -0.00021076  0.00011819  0.35074308  1
  Br  Br1  1  0.00021088  0.57724243  0.64932532  1
  Mo  Mo2  1  0.00005423  0.00000410  0.54722406  1
  Mo  Mo3  1  -0.00005436  0.57735663  0.45284609  1
"
1668,Br2Re2-2a19e3a22295,0.099914493075832,4.7111012653274145,"# generated using pymatgen
data_ReBr
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.43378558
_cell_length_b   3.43201526
_cell_length_c   18.85580293
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.01706482
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ReBr
_chemical_formula_sum   'Re2 Br2'
_cell_volume   192.40809473
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Br  Br0  1  -0.00008179  0.00003331  0.35610613  1
  Br  Br1  1  0.00008210  0.57721744  0.64396249  1
  Re  Re2  1  -0.00068578  0.00051645  0.53784148  1
  Re  Re3  1  0.00068611  0.57673439  0.46222793  1
"
1669,Br2Ti2-435419d95465,0.0,3.8105475075786988,"# generated using pymatgen
data_TiBr
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.74689175
_cell_length_b   3.74689175
_cell_length_c   18.95979797
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiBr
_chemical_formula_sum   'Ti2 Br2'
_cell_volume   266.18035378
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Br  Br0  1  0.00000000  0.00000000  0.60100730  1
  Br  Br1  1  0.50000000  0.50000000  0.39899270  1
  Ti  Ti2  1  0.50000000  0.00000000  0.50000000  1
  Ti  Ti3  1  0.00000000  0.50000000  0.50000000  1
"
1670,C2H2-1b265530a869,3.4601107430494684,3.0004306709850868,"# generated using pymatgen
data_HC
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.53893289
_cell_length_b   2.53893289
_cell_length_c   16.72000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HC
_chemical_formula_sum   'H2 C2'
_cell_volume   93.34033315
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  -0.50000000  0.86602540  0.48628340  1
  C  C1  1  -0.00000000  0.57735027  0.51371653  1
  H  H2  1  0.00000000  0.00000000  0.41988265  1
  H  H3  1  -0.00000000  0.57735027  0.58011746  1
"
1671,Cd2Se2-442a78096a21,0.0,4.91003036713577,"# generated using pymatgen
data_CdSe
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.42153003
_cell_length_b   5.42153003
_cell_length_c   15.00000016
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CdSe
_chemical_formula_sum   'Cd2 Se2'
_cell_volume   440.89482290
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cd  Cd0  1  0.00000000  0.00000000  0.50000000  1
  Cd  Cd1  1  0.50000000  0.50000000  0.50000000  1
  Se  Se2  1  0.50000000  0.00000000  0.50000000  1
  Se  Se3  1  0.00000000  0.50000000  0.50000000  1
"
1672,Cl2Hf2-048380adb48d,0.0,3.962856414865628,"# generated using pymatgen
data_HfCl
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.00017185
_cell_length_b   4.00017185
_cell_length_c   18.91737157
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HfCl
_chemical_formula_sum   'Hf2 Cl2'
_cell_volume   302.70395349
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cl  Cl0  1  0.00000000  0.00000000  0.59993997  1
  Cl  Cl1  1  0.50000000  0.50000000  0.40005991  1
  Hf  Hf2  1  0.50000000  0.00000000  0.49999994  1
  Hf  Hf3  1  0.00000000  0.50000000  0.49999994  1
"
1673,Cl2Ni2-9db195b1440a,0.0,4.58556114138678,"# generated using pymatgen
data_NiCl
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.64038687
_cell_length_b   3.64038687
_cell_length_c   18.19612265
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NiCl
_chemical_formula_sum   'Ni2 Cl2'
_cell_volume   241.14259670
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cl  Cl0  1  0.00000000  0.00000000  0.58237678  1
  Cl  Cl1  1  0.50000000  0.50000000  0.41762323  1
  Ni  Ni2  1  0.50000000  0.00000000  0.50000002  1
  Ni  Ni3  1  0.00000000  0.50000000  0.50000002  1
"
